Target: SAT

Pass Number     Observer     Time (UTCGregorian)          Azimuth (deg)     Elevation (deg)     Range (km)      
11              GSC2         16 Jul 2025 17:08:15.929     225.857598        9.260047            1880.923321     
11              GSC2         16 Jul 2025 17:08:20.929     225.145241        9.608347            1856.397561     
11              GSC2         16 Jul 2025 17:08:25.929     224.412510        9.959304            1832.148838     
11              GSC2         16 Jul 2025 17:08:30.929     223.658719        10.312796           1808.188863     
11              GSC2         16 Jul 2025 17:08:35.929     222.883176        10.668679           1784.530144     
11              GSC2         16 Jul 2025 17:08:40.929     222.085174        11.026781           1761.185612     
11              GSC2         16 Jul 2025 17:08:45.929     221.263987        11.386914           1738.168255     
11              GSC2         16 Jul 2025 17:08:50.929     220.418883        11.748857           1715.491793     
11              GSC2         16 Jul 2025 17:08:55.929     219.549137        12.112355           1693.170754     
11              GSC2         16 Jul 2025 17:09:00.929     218.654024        12.477118           1671.220121     
11              GSC2         16 Jul 2025 17:09:05.929     217.732804        12.842828           1649.654998     
11              GSC2         16 Jul 2025 17:09:10.929     216.784750        13.209126           1628.491215     
11              GSC2         16 Jul 2025 17:09:15.929     215.809162        13.575608           1607.745395     
11              GSC2         16 Jul 2025 17:09:20.929     214.805354        13.941823           1587.434622     
11              GSC2         16 Jul 2025 17:09:25.929     213.772650        14.307286           1567.576098     
11              GSC2         16 Jul 2025 17:09:30.929     212.710412        14.671457           1548.187704     
11              GSC2         16 Jul 2025 17:09:35.929     211.618057        15.033743           1529.288031     
11              GSC2         16 Jul 2025 17:09:40.929     210.495048        15.393498           1510.896062     
11              GSC2         16 Jul 2025 17:09:45.929     209.340890        15.750030           1493.030815     
11              GSC2         16 Jul 2025 17:09:50.929     208.155165        16.102591           1475.711856     
11              GSC2         16 Jul 2025 17:09:55.929     206.937548        16.450373           1458.959281     
11              GSC2         16 Jul 2025 17:10:00.929     205.687810        16.792516           1442.793389     
11              GSC2         16 Jul 2025 17:10:05.929     204.405801        17.128114           1427.234341     
11              GSC2         16 Jul 2025 17:10:10.929     203.091501        17.456206           1412.302576     
11              GSC2         16 Jul 2025 17:10:15.929     201.745035        17.775786           1398.018755     
11              GSC2         16 Jul 2025 17:10:20.929     200.366670        18.085802           1384.403421     
11              GSC2         16 Jul 2025 17:10:25.929     198.956804        18.385175           1371.476672     
11              GSC2         16 Jul 2025 17:10:30.929     197.516015        18.672796           1359.258477     
11              GSC2         16 Jul 2025 17:10:35.929     196.045072        18.947529           1347.768575     
11              GSC2         16 Jul 2025 17:10:40.929     194.544934        19.208234           1337.026136     
11              GSC2         16 Jul 2025 17:10:45.929     193.016723        19.453775           1327.049460     
11              GSC2         16 Jul 2025 17:10:50.929     191.461775        19.683026           1317.856195     
11              GSC2         16 Jul 2025 17:10:55.929     189.881642        19.894889           1309.463205     
11              GSC2         16 Jul 2025 17:11:00.929     188.278077        20.088306           1301.886264     
11              GSC2         16 Jul 2025 17:11:05.929     186.652998        20.262278           1295.139794     
11              GSC2         16 Jul 2025 17:11:10.929     185.008523        20.415875           1289.237015     
11              GSC2         16 Jul 2025 17:11:15.929     183.346966        20.548251           1284.189815     
11              GSC2         16 Jul 2025 17:11:20.929     181.670801        20.658655           1280.008498     
11              GSC2         16 Jul 2025 17:11:25.929     179.982608        20.746452           1276.701623     
11              GSC2         16 Jul 2025 17:11:30.929     178.285106        20.811126           1274.276104     
11              GSC2         16 Jul 2025 17:11:35.929     176.581122        20.852291           1272.737114     
11              GSC2         16 Jul 2025 17:11:40.929     174.873553        20.869699           1272.087940     
11              GSC2         16 Jul 2025 17:11:45.929     173.165296        20.863244           1272.329943     
11              GSC2         16 Jul 2025 17:11:50.929     171.459272        20.832966           1273.462642     
11              GSC2         16 Jul 2025 17:11:55.929     169.758401        20.779045           1275.483674     
11              GSC2         16 Jul 2025 17:12:00.929     168.065543        20.701803           1278.388781     
11              GSC2         16 Jul 2025 17:12:05.929     166.383448        20.601697           1282.171901     
11              GSC2         16 Jul 2025 17:12:10.929     164.714772        20.479307           1286.825236     
11              GSC2         16 Jul 2025 17:12:15.929     163.062060        20.335332           1292.339276     
11              GSC2         16 Jul 2025 17:12:20.929     161.427700        20.170576           1298.702900     
11              GSC2         16 Jul 2025 17:12:25.929     159.813881        19.985928           1305.903583     
11              GSC2         16 Jul 2025 17:12:30.929     158.222625        19.782358           1313.927435     
11              GSC2         16 Jul 2025 17:12:35.929     156.655779        19.560901           1322.759247     
11              GSC2         16 Jul 2025 17:12:40.929     155.114989        19.322637           1332.382687     
11              GSC2         16 Jul 2025 17:12:45.929     153.601671        19.068678           1342.780584     
11              GSC2         16 Jul 2025 17:12:50.929     152.117053        18.800158           1353.934893     
11              GSC2         16 Jul 2025 17:12:55.929     150.662187        18.518219           1365.826746     
11              GSC2         16 Jul 2025 17:13:00.929     149.237928        18.224001           1378.436691     
11              GSC2         16 Jul 2025 17:13:05.929     147.844922        17.918623           1391.745012     
